,Ensembl,Symbol,s22mo_C_F-s06mo_C_F_logFC,s22mo_C_F-s06mo_C_F_logCPM,s22mo_C_F-s06mo_C_F_LR,s22mo_C_F-s06mo_C_F_PValue,s22mo_C_F-s06mo_C_F_Status,s22mo_C_F-s06mo_C_F_Status,Description
13776,ENSMUSG00000106087,Gm43609,0.4476843562,-0.5414808,0.89960004998395,0.34289,0.80155,NS,predicted gene 43609
8128,ENSMUSG00000038102,Trappc11,0.1097812517,5.2555975,0.89912422910304,0.34302,0.80159,NS,trafficking protein particle complex 11
10062,ENSMUSG00000048349,Pou4f1,-0.2110042058,1.9249381,0.89931563387169,0.34297,0.80159,NS,"POU domain, class 4, transcription factor 1"
6298,ENSMUSG00000031584,Gsr,-0.1302597494,4.5160676,0.89864453095652,0.34315,0.80176,NS,glutathione reductase
6364,ENSMUSG00000031730,Dhodh,0.1431546004,3.5959071,0.89749173461891,0.34346,0.80217,NS,dihydroorotate dehydrogenase
9136,ENSMUSG00000041881,Ndufa7,0.1211379018,6.582859,0.89735252318959,0.34349,0.80217,NS,NADH:ubiquinone oxidoreductase subunit A7
10458,ENSMUSG00000051515,Fam181b,-0.3656383632,0.7499634,0.89756092114296,0.34344,0.80217,NS,"family with sequence similarity 181, member B"
4860,ENSMUSG00000028042,Zbtb7b,0.1198089505,5.2504851,0.89684257926762,0.34363,0.80236,NS,zinc finger and BTB domain containing 7B
750,ENSMUSG00000006262,Mob1b,0.1316219583,4.5315774,0.89598747713236,0.34386,0.80251,NS,MOB kinase activator 1B
4830,ENSMUSG00000027984,Hadh,0.1549744266,7.4503947,0.89636189487693,0.34376,0.80251,NS,hydroxyacyl-Coenzyme A dehydrogenase
9665,ENSMUSG00000045257,Morn2,0.2961065191,1.4093164,0.89618216879043,0.34381,0.80251,NS,MORN repeat containing 2
11107,ENSMUSG00000057894,Zfp329,0.2185128279,2.2281775,0.8957483689716,0.34392,0.80253,NS,zinc finger protein 329
3108,ENSMUSG00000023206,Il15ra,-0.1461532722,3.5646736,0.8947047538439,0.34421,0.80271,NS,"interleukin 15 receptor, alpha chain"
6904,ENSMUSG00000033106,Slc7a6os,0.16029543499999999,3.2599502,0.89501386264439,0.34412,0.80271,NS,"solute carrier family 7, member 6 opposite strand"
7036,ENSMUSG00000033701,Acbd6,0.1170766152,5.0220518,0.89465144425071,0.34422,0.80271,NS,acyl-Coenzyme A binding domain containing 6
13800,ENSMUSG00000106943,Dancr,-0.3455343633,-0.1941383,0.89462025490044,0.34423,0.80271,NS,differentiation antagonizing non-protein coding RNA
2047,ENSMUSG00000020671,Rab10,0.1359788287,8.4565396,0.89101700183559,0.3452,0.80291,NS,"RAB10, member RAS oncogene family"
2283,ENSMUSG00000021200,Asb2,-0.1484538341,9.8076456,0.89357617134021,0.34451,0.80291,NS,ankyrin repeat and SOCS box-containing 2
2620,ENSMUSG00000022022,Mtrf1,0.1333675139,3.8420772,0.89244983784504,0.34481,0.80291,NS,mitochondrial translational release factor 1
2662,ENSMUSG00000022124,Fbxl3,-0.1163914927,6.0454115,0.89069691879988,0.34529,0.80291,NS,F-box and leucine-rich repeat protein 3
2686,ENSMUSG00000022191,Drosha,0.1176143629,5.9828378,0.8913938028042,0.3451,0.80291,NS,"drosha, ribonuclease type III"
3522,ENSMUSG00000024780,Cdc37l1,0.1210850384,5.933838,0.89057471459283,0.34532,0.80291,NS,cell division cycle 37-like 1
5879,ENSMUSG00000030515,Tarsl2,0.1210778427,6.6909788,0.89185957353676,0.34497,0.80291,NS,threonyl-tRNA synthetase-like 2
6557,ENSMUSG00000032135,Mcam,-0.1286393534,4.1937008,0.8915269633234,0.34506,0.80291,NS,melanoma cell adhesion molecule
7506,ENSMUSG00000035621,Midn,-0.1253715018,4.855262,0.89107127896359,0.34519,0.80291,NS,midnolin
7623,ENSMUSG00000036158,Prickle1,0.2212973596,2.8826508,0.89068127747063,0.34529,0.80291,NS,prickle planar cell polarity protein 1
10200,ENSMUSG00000049422,Chchd10,0.1383008669,8.8926519,0.8918653807139,0.34497,0.80291,NS,coiled-coil-helix-coiled-coil-helix domain containing 10
10756,ENSMUSG00000054408,Spcs3,0.1086052116,4.8354216,0.89319104240904,0.34461,0.80291,NS,signal peptidase complex subunit 3 homolog (S. cerevisiae)
11182,ENSMUSG00000058793,Cds2,-0.1203604354,5.6385043,0.89331985288206,0.34458,0.80291,NS,CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2
11864,ENSMUSG00000068165,Gm10233,0.643562016,1.1403813,0.89107412141448,0.34519,0.80291,NS,predicted pseudogene 10233
12695,ENSMUSG00000082491,Gm5909,-0.3779944586,0.0529112,0.89063758141381,0.3453,0.80291,NS,predicted gene 5909
13034,ENSMUSG00000089803,Gm10171,0.6435620202,1.1403813,0.89107921762247,0.34519,0.80291,NS,predicted gene 10171
13094,ENSMUSG00000090394,4930523C07Rik,0.2202705188,2.0405661,0.89208153607356,0.34491,0.80291,NS,RIKEN cDNA 4930523C07 gene
13438,ENSMUSG00000097712,Gm10532,0.3416240389,-0.1528792,0.89236925528805,0.34484,0.80291,NS,predicted gene 10532
8511,ENSMUSG00000039316,Rftn1,0.1657788879,3.3425735,0.89006815519807,0.34546,0.80309,NS,raftlin lipid raft linker 1
4196,ENSMUSG00000026456,Cyb5r1,0.1170939969,6.039478,0.88923393256159,0.34568,0.80349,NS,cytochrome b5 reductase 1
916,ENSMUSG00000008575,Nfib,0.1148038088,6.1366803,0.88778941254641,0.34608,0.8039,NS,nuclear factor I/B
1203,ENSMUSG00000015214,Mtmr1,-0.1088084021,5.4596393,0.88613633937905,0.34653,0.8039,NS,myotubularin related protein 1
1258,ENSMUSG00000015750,Aph1a,-0.1093509439,5.5757391,0.88630190233399,0.34648,0.8039,NS,"aph1 homolog A, gamma secretase subunit"
2909,ENSMUSG00000022676,Snai2,0.3631759089,-0.1147933,0.88646024446536,0.34644,0.8039,NS,snail family zinc finger 2
3627,ENSMUSG00000024986,Hhex,-0.3037791953,0.4475141,0.88759278337819,0.34613,0.8039,NS,hematopoietically expressed homeobox
5158,ENSMUSG00000028698,Pik3r3,0.1712026298,2.7486401,0.88710296475333,0.34626,0.8039,NS,phosphoinositide-3-kinase regulatory subunit 3
5748,ENSMUSG00000030120,Mlf2,0.126779947,7.5183718,0.88767804501347,0.34611,0.8039,NS,myeloid leukemia factor 2
8224,ENSMUSG00000038383,Pigu,0.1214216701,4.0653522,0.88595415840978,0.34658,0.8039,NS,"phosphatidylinositol glycan anchor biosynthesis, class U"
9789,ENSMUSG00000046324,Ermp1,0.1394641767,3.4992063,0.88676879024405,0.34635,0.8039,NS,endoplasmic reticulum metallopeptidase 1
9892,ENSMUSG00000047090,Tmem198b,0.1877181209,2.3874925,0.88658412822933,0.3464,0.8039,NS,transmembrane protein 198b
10109,ENSMUSG00000048707,Tprn,0.2478172383,1.6807734,0.88548333712561,0.3467,0.8039,NS,taperin
10791,ENSMUSG00000054717,Hmgb2,-0.2230216078,2.066281,0.88756288259468,0.34614,0.8039,NS,high mobility group box 2
10822,ENSMUSG00000055024,Ep300,0.1158150958,5.9557152,0.88601633205106,0.34656,0.8039,NS,E1A binding protein p300
13216,ENSMUSG00000093798,Gm8355,0.2446602489,1.8854823,0.88554235174265,0.34669,0.8039,NS,predicted pseudogene 8355
13472,ENSMUSG00000097915,A330009N23Rik,0.4305614394,-0.7650183,0.88575085606475,0.34663,0.8039,NS,RIKEN cDNA A330009N23 gene
62,ENSMUSG00000000531,Tamalin,0.2007822389,2.3987322,0.88148073707292,0.3478,0.80408,NS,trafficking regulator and scaffold protein tamalin
3645,ENSMUSG00000025027,Xpnpep1,0.1078208261,5.0988123,0.8827241045176,0.34746,0.80408,NS,"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble"
4066,ENSMUSG00000026121,Sema4c,-0.1562523717,3.1772863,0.88308741576982,0.34736,0.80408,NS,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (se"
4449,ENSMUSG00000027016,Zfp385b,0.3791464461,1.1623508,0.88424913632617,0.34704,0.80408,NS,zinc finger protein 385B
4579,ENSMUSG00000027363,Usp8,-0.1200071428,4.7242792,0.88172409715131,0.34773,0.80408,NS,ubiquitin specific peptidase 8
5461,ENSMUSG00000029361,Nos1,-0.1704597691,6.758013,0.88222488318438,0.34759,0.80408,NS,"nitric oxide synthase 1, neuronal"
6036,ENSMUSG00000030870,Ubfd1,0.1187411473,4.676618,0.88140507362739,0.34782,0.80408,NS,ubiquitin family domain containing 1
6345,ENSMUSG00000031683,Lsm6,0.1209505756,5.0444156,0.88205803332432,0.34764,0.80408,NS,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated"
6406,ENSMUSG00000031818,Cox4i1,0.1406964668,9.155014,0.88461774859098,0.34694,0.80408,NS,cytochrome c oxidase subunit 4I1
7473,ENSMUSG00000035456,Prdm8,-0.3057589467,0.9701319,0.88289051370079,0.34741,0.80408,NS,PR domain containing 8
7813,ENSMUSG00000036959,Bcorl1,0.1535430907,3.6158041,0.88272717254556,0.34746,0.80408,NS,BCL6 co-repressor-like 1
8248,ENSMUSG00000038462,Uqcrfs1,0.1523321667,8.6778245,0.88395940583713,0.34712,0.80408,NS,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1"
8449,ENSMUSG00000039116,Adgrg6,-0.3329073061,1.0524545,0.88348375342806,0.34725,0.80408,NS,adhesion G protein-coupled receptor G6
8502,ENSMUSG00000039270,Megf9,0.2683195008,2.6930611,0.88446495539861,0.34698,0.80408,NS,multiple EGF-like-domains 9
8567,ENSMUSG00000039556,Ppp1r3f,0.2033889176,2.3139388,0.88179473444657,0.34771,0.80408,NS,"protein phosphatase 1, regulatory subunit 3F"
8867,ENSMUSG00000040687,Madd,-0.2006725778,2.5850932,0.88321255568803,0.34732,0.80408,NS,MAP-kinase activating death domain
9304,ENSMUSG00000042599,Kdm7a,0.120891319,5.1990142,0.88127430568093,0.34785,0.80408,NS,lysine (K)-specific demethylase 7A
12187,ENSMUSG00000073131,Vma21,-0.1191006737,4.7153633,0.88146660152245,0.3478,0.80408,NS,VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)
13375,ENSMUSG00000097346,Rps18-ps4,0.1220132904,5.756072,0.88461786210934,0.34694,0.80408,NS,"ribosomal protein S18, pseudogene 4"
3147,ENSMUSG00000023805,Synj2,-0.1722135401,5.6738539,0.8808550936153,0.34797,0.80409,NS,synaptojanin 2
11696,ENSMUSG00000064262,Gimap8,0.2212948032,2.0226806,0.88105221229156,0.34791,0.80409,NS,"GTPase, IMAP family member 8"
7626,ENSMUSG00000036167,Pphln1,0.1636522406,3.1803769,0.88021781553011,0.34814,0.80436,NS,periphilin 1
9762,ENSMUSG00000046079,Lrrc8d,0.1547010624,4.0715803,0.87986302857758,0.34824,0.80446,NS,leucine rich repeat containing 8D
4608,ENSMUSG00000027428,Rbbp9,-0.1743787436,2.5314356,0.87936709742694,0.34838,0.80451,NS,"retinoblastoma binding protein 9, serine hydrolase"
6805,ENSMUSG00000032727,Mier3,0.181746656,2.6489037,0.87949769973743,0.34834,0.80451,NS,MIER family member 3
11667,ENSMUSG00000063953,Amd2,0.1782576224,2.8690324,0.87847869146067,0.34862,0.80494,NS,S-adenosylmethionine decarboxylase 2
4222,ENSMUSG00000026502,Desi2,0.1176241212,5.6134376,0.87781834815149,0.3488,0.80523,NS,desumoylating isopeptidase 2
5987,ENSMUSG00000030754,Copb1,0.1087920923,4.8484668,0.87687715610029,0.34906,0.80544,NS,"coatomer protein complex, subunit beta 1"
9606,ENSMUSG00000044813,Shb,0.1905470992,2.2603376,0.8770109123049,0.34902,0.80544,NS,src homology 2 domain-containing transforming protein B
11333,ENSMUSG00000060336,Zfp937,0.4077319111,-0.6867006,0.87727470331524,0.34895,0.80544,NS,zinc finger protein 937
4519,ENSMUSG00000027230,Creb3l1,-0.3169077824,0.9644828,0.87642692764729,0.34918,0.80559,NS,cAMP responsive element binding protein 3-like 1
11545,ENSMUSG00000062729,Ppox,0.135830749,3.9041984,0.87604558124299,0.34929,0.8057,NS,protoporphyrinogen oxidase
4136,ENSMUSG00000026283,Ing5,-0.1734522065,2.7395315,0.87555953002959,0.34942,0.80583,NS,"inhibitor of growth family, member 5"
8222,ENSMUSG00000038374,Rbm8a,0.1121969992,4.4894284,0.87543079159916,0.34946,0.80583,NS,RNA binding motif protein 8a
6723,ENSMUSG00000032512,Wdr48,0.1112408564,4.2915905,0.87495383762859,0.34959,0.80588,NS,WD repeat domain 48
7093,ENSMUSG00000033938,Ndufb7,0.1288572084,6.8305348,0.87495009023614,0.34959,0.80588,NS,NADH:ubiquinone oxidoreductase subunit B7
3855,ENSMUSG00000025537,Phkg1,0.1524640621,8.9841586,0.87470285265965,0.34966,0.80591,NS,phosphorylase kinase gamma 1
10331,ENSMUSG00000050503,Fbxl22,0.2736941618,2.2394958,0.87430579088913,0.34977,0.80603,NS,F-box and leucine-rich repeat protein 22
7560,ENSMUSG00000035877,Zhx3,0.1324729055,4.2443503,0.87377259243458,0.34991,0.80621,NS,zinc fingers and homeoboxes 3
11737,ENSMUSG00000066113,Adamtsl1,0.2257648218,1.9608249,0.87360531100965,0.34996,0.80621,NS,ADAMTS-like 1
4053,ENSMUSG00000026100,Mstn,0.134781078,5.7935387,0.87224197759121,0.35034,0.80682,NS,myostatin
9180,ENSMUSG00000042097,Zfp239,0.3342066658,0.1312457,0.87234042850336,0.35031,0.80682,NS,zinc finger protein 239
830,ENSMUSG00000006958,Chrd,-0.2012474516,2.0179599,0.87203460313717,0.35039,0.80682,NS,chordin
1187,ENSMUSG00000015087,Rabl6,0.1215570798,6.9431597,0.87143225601353,0.35056,0.80695,NS,"RAB, member RAS oncogene family-like 6"
11060,ENSMUSG00000057406,Nsd2,0.139656043,3.6418106,0.87162979071179,0.3505,0.80695,NS,nuclear receptor binding SET domain protein 2
5696,ENSMUSG00000030002,Dusp11,0.1108813165,5.2533831,0.87099114661263,0.35068,0.80697,NS,dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)
11597,ENSMUSG00000063281,Zfp35,0.167079195,2.8395224,0.87108251073705,0.35066,0.80697,NS,zinc finger protein 35
3872,ENSMUSG00000025588,Nat1,-0.3374755129,-0.1676973,0.86899848632031,0.35123,0.80701,NS,N-acetyl transferase 1
7882,ENSMUSG00000037221,Mospd3,0.176387561,2.7365829,0.86927731448489,0.35116000000000003,0.80701,NS,motile sperm domain containing 3
9300,ENSMUSG00000042589,Cux2,0.30836057,0.9903023,0.87011969416558,0.35092,0.80701,NS,cut-like homeobox 2
9592,ENSMUSG00000044730,9930104L06Rik,0.1451268775,3.5704176,0.86953531090354,0.35108,0.80701,NS,RIKEN cDNA 9930104L06 gene
11505,ENSMUSG00000062232,Rapgef2,-0.128577282,4.2317813,0.86937287155796,0.35113,0.80701,NS,Rap guanine nucleotide exchange factor (GEF) 2
12106,ENSMUSG00000071648,Rom1,0.1733655709,3.2972207,0.8688843638278,0.35126,0.80701,NS,rod outer segment membrane protein 1
12311,ENSMUSG00000074355,Gm10676,0.2083757691,1.9910864,0.86920491474341,0.35118,0.80701,NS,predicted gene 10676
12526,ENSMUSG00000078866,Zfp970,-0.2193717276,1.9766628,0.86929027578768,0.35115,0.80701,NS,zinc finger protein 970
12819,ENSMUSG00000085622,3110056K07Rik,0.280693183,0.7937703,0.87045333779277,0.35083,0.80701,NS,RIKEN cDNA 3110056K07 gene
13658,ENSMUSG00000103133,Gm37303,0.4714393264,-0.8904227,0.87032187916875,0.35087,0.80701,NS,"predicted gene, 37303"
5933,ENSMUSG00000030652,Coq7,0.1498104679,4.9898752,0.86857964491193,0.35135,0.80707,NS,demethyl-Q 7
12066,ENSMUSG00000071181,3830408C21Rik,0.5154999986,-0.6301628,0.86838422013124,0.3514,0.80707,NS,RIKEN cDNA 3830408C21 gene
5753,ENSMUSG00000030134,Rasgef1a,0.4593215731,-0.5768978,0.86797659189277,0.35152,0.80707,NS,"RasGEF domain family, member 1A"
11062,ENSMUSG00000057411,Antkmt,0.1141148582,5.006247,0.86811435713709,0.35148,0.80707,NS,adenine nucleotide translocase lysine methyltransferase
6974,ENSMUSG00000033405,Nudt15,0.1564119087,3.3026369,0.86774152247208,0.35158,0.80709,NS,nudix (nucleoside diphosphate linked moiety X)-type motif 15
3910,ENSMUSG00000025742,Prps2,-0.2568316714,0.9033688,0.86704680248326,0.35177,0.8071,NS,phosphoribosyl pyrophosphate synthetase 2
5373,ENSMUSG00000029146,Snx17,0.1141105539,5.3556564,0.86709438578931,0.35176,0.8071,NS,sorting nexin 17
7007,ENSMUSG00000033545,Znrf1,0.1100475963,6.1882404,0.86690985015998,0.35181,0.8071,NS,zinc and ring finger 1
13043,ENSMUSG00000089875,Etohd2,0.1401670244,3.5467043,0.86713570982434,0.35175,0.8071,NS,ethanol decreased 2
179,ENSMUSG00000001403,Ube2c,0.1348299664,7.1527016,0.86290860467725,0.35293,0.80725,NS,ubiquitin-conjugating enzyme E2C
225,ENSMUSG00000001739,Cldn15,-0.2997875357,0.7776122,0.8609189665005,0.35348,0.80725,NS,claudin 15
272,ENSMUSG00000002015,Bcap31,-0.1116239619,5.247438,0.86162539802387,0.35328,0.80725,NS,B cell receptor associated protein 31
2384,ENSMUSG00000021461,Fancc,0.2105588906,1.730984,0.86065617640185,0.35356,0.80725,NS,"Fanconi anemia, complementation group C"
2677,ENSMUSG00000022174,Dad1,0.1047667778,4.8847224,0.86098959574038,0.35346,0.80725,NS,defender against cell death 1
2723,ENSMUSG00000022265,Ank,-0.1336294252,7.5270312,0.86137259926971,0.35335,0.80725,NS,progressive ankylosis
3083,ENSMUSG00000023068,Nus1,0.1084007947,4.9040089,0.86332183028386,0.35281,0.80725,NS,NUS1 dehydrodolichyl diphosphate synthase subunit
3469,ENSMUSG00000024620,Pdgfrb,-0.1650523776,4.6404713,0.86022791891145,0.35367,0.80725,NS,"platelet derived growth factor receptor, beta polypeptide"
3629,ENSMUSG00000024991,Eif3a,-0.1338940206,7.7849469,0.86033285324695,0.35365,0.80725,NS,"eukaryotic translation initiation factor 3, subunit A"
3739,ENSMUSG00000025236,Adpgk,-0.129425358,3.8463715,0.86228589922582,0.3531,0.80725,NS,ADP-dependent glucokinase
3812,ENSMUSG00000025423,Pias2,-0.1128721052,5.2728588,0.86095821744881,0.35347,0.80725,NS,protein inhibitor of activated STAT 2
4536,ENSMUSG00000027276,Jag1,-0.1748462028,2.8854575,0.86485513254069,0.35238,0.80725,NS,jagged 1
4668,ENSMUSG00000027579,Srms,-0.5248481528,-1.102962,0.86196336539357,0.35319,0.80725,NS,src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
5607,ENSMUSG00000029670,Ing3,0.1823355896,2.4819855,0.86217613309425,0.35313,0.80725,NS,"inhibitor of growth family, member 3"
6015,ENSMUSG00000030815,Phkg2,-0.1552561801,3.0637455,0.86151034109522,0.35332,0.80725,NS,"phosphorylase kinase, gamma 2 (testis)"
6231,ENSMUSG00000031441,Atp11a,0.1212131667,5.5781725,0.8655701896656,0.35218,0.80725,NS,"ATPase, class VI, type 11A"
6235,ENSMUSG00000031447,Lamp1,-0.1327037481,8.7282162,0.86509939010955,0.35232,0.80725,NS,lysosomal-associated membrane protein 1
7087,ENSMUSG00000033910,Gucy1a1,-0.2178566951,2.4441349,0.86128134276697,0.35338,0.80725,NS,"guanylate cyclase 1, soluble, alpha 1"
7662,ENSMUSG00000036327,Qsox2,0.1870687562,2.4343349,0.86414453486008,0.35258,0.80725,NS,quiescin Q6 sulfhydryl oxidase 2
7876,ENSMUSG00000037204,Atg101,0.1156372961,4.8253466,0.86369096457552,0.35271,0.80725,NS,autophagy related 101
7956,ENSMUSG00000037465,Klf10,0.1467434685,5.5241052,0.86002296424473,0.35373,0.80725,NS,Kruppel-like factor 10
8158,ENSMUSG00000038203,Hoxa13,-0.2273185609,2.6824047,0.86548770415493,0.35221,0.80725,NS,homeobox A13
8254,ENSMUSG00000038489,Polr2l,0.1124197717,5.345956,0.86558722221285,0.35218,0.80725,NS,polymerase (RNA) II (DNA directed) polypeptide L
9038,ENSMUSG00000041426,Hibch,-0.1128789899,5.0284213,0.86591889088794,0.35209,0.80725,NS,3-hydroxyisobutyryl-Coenzyme A hydrolase
9509,ENSMUSG00000044139,Prss53,0.2352344489,1.5249217,0.86088631328907,0.35349,0.80725,NS,"protease, serine 53"
9923,ENSMUSG00000047330,Kcne4,-0.334102553,0.0295574,0.86000089280499,0.35374,0.80725,NS,"potassium voltage-gated channel, Isk-related subfamily, gene 4"
10087,ENSMUSG00000048495,Tyw5,0.1710213141,2.697116,0.86095013195912,0.35347,0.80725,NS,tRNA-yW synthesizing protein 5
11899,ENSMUSG00000068699,Flnc,-0.175533897,10.1813729,0.86026520498615,0.35366,0.80725,NS,"filamin C, gamma"
11939,ENSMUSG00000069255,Dusp22,0.1204136623,5.0347433,0.86024705834913,0.35367,0.80725,NS,dual specificity phosphatase 22
12754,ENSMUSG00000084880,Tomm6os,-0.2682482012,0.8520807,0.86063951561483,0.35356,0.80725,NS,"translocase of outer mitochondrial membrane 6, opposite strand"
13907,ENSMUSG00000109052,Gm45012,-0.4295190107,-0.7661902,0.86048133090368,0.3536,0.80725,NS,predicted gene 45012
14105,ENSMUSG00000114036,Gm48228,-0.2812363887,1.0757282,0.8655920921309,0.35218,0.80725,NS,"predicted gene, 48228"
14155,ENSMUSG00000115685,D730044K07Rik,-0.3828736189,-0.3060025,0.86502422828981,0.35234,0.80725,NS,RIKEN cDNA D730044K07 gene
12293,ENSMUSG00000074212,Dnajb14,0.1310695758,4.0270031,0.85948866522833,0.35388,0.80744,NS,DnaJ heat shock protein family (Hsp40) member B14
521,ENSMUSG00000004018,Fancl,0.2500135456,1.3657418,0.85859280758185,0.35413,0.80776,NS,"Fanconi anemia, complementation group L"
2716,ENSMUSG00000022247,Brix1,0.1332879563,3.6591622,0.85822362281735,0.35424,0.80776,NS,"BRX1, biogenesis of ribosomes"
2955,ENSMUSG00000022781,Pak2,-0.1096603143,4.5169503,0.85631021506182,0.35477,0.80776,NS,p21 (RAC1) activated kinase 2
3568,ENSMUSG00000024878,Cbwd1,0.1318802752,3.6771157,0.85755930066183,0.35442,0.80776,NS,COBW domain containing 1
3741,ENSMUSG00000025239,Limd1,0.1175958808,6.5166036,0.85806475185993,0.35428,0.80776,NS,LIM domains containing 1
4554,ENSMUSG00000027313,Chac1,-0.1746478204,5.9378727,0.85634012204961,0.35476,0.80776,NS,"ChaC, cation transport regulator 1"
6566,ENSMUSG00000032184,Lysmd2,-0.1507165268,3.1746434,0.85829733587214,0.35422,0.80776,NS,"LysM, putative peptidoglycan-binding, domain containing 2"
8718,ENSMUSG00000040139,9430038I01Rik,0.2201607442,1.8303497,0.8578871800081,0.35433,0.80776,NS,RIKEN cDNA 9430038I01 gene
9559,ENSMUSG00000044471,Lncpint,-0.4317822139,-0.7660828,0.85624759899499,0.35479,0.80776,NS,"long non-protein coding RNA, Trp53 induced transcript"
9975,ENSMUSG00000047714,Ppp1r2,-0.1171688791,6.9363289,0.85643221070794,0.35474,0.80776,NS,"protein phosphatase 1, regulatory inhibitor subunit 2"
11331,ENSMUSG00000060288,Ppih,0.2131416076,1.7695183,0.85740722216933,0.35447,0.80776,NS,peptidyl prolyl isomerase H
12604,ENSMUSG00000079428,Tceal7,-0.1638166298,4.4291887,0.85617218467802,0.35481,0.80776,NS,transcription elongation factor A (SII)-like 7
13228,ENSMUSG00000094595,Fsbp,0.3439805263,0.8544476,0.85633861713255,0.35477,0.80776,NS,fibrinogen silencer binding protein
14195,ENSMUSG00000116903,Gm19522,-0.47135514,-0.6505945,0.85656976251615,0.3547,0.80776,NS,"predicted gene, 19522"
6774,ENSMUSG00000032612,Usp4,-0.1165041171,6.6131337,0.8559091233168,0.35489,0.8078,NS,ubiquitin specific peptidase 4 (proto-oncogene)
6452,ENSMUSG00000031910,Has3,0.2159542294,1.6240707,0.85533523563773,0.35505,0.80782,NS,hyaluronan synthase 3
